standardised_income_difficulties_cant_afford_night_out__synthetic_estimates, median_equivalised_household_income_synthetic_estimates, standardised_income_difficulties_access_money_synthetic_estimates, standardised_gini_coefficient_synthetic_estimates, standardised_leaving_low_income_from_benefit__synthetic_estimates, income_difficulties_cant_afford_night_out__synthetic_estimates, gini_coefficient_synthetic_estimates, median_disposable_household_income_synthetic_estimates, poverty_rate_synthetic_estimates, standardised_poverty_rate_synthetic_estimates, sa2_main11, standardised_median_disposable_household_income_synthetic_estimates, income_difficulties_access_money_synthetic_estimates, standardised_median_equivalised_household_income_synthetic_estimates, sa2_name11, leaving_low_income_from_benefit__synthetic_estimates
1.439260406,531.0,1.604203902,1.03138855,1.03475272,26.2,0.29,800.6,14.5,1.505147969,201011008,0.747681003,21.0,0.840068959,"Wendouree - Miners Rest",22.77
0.933871256,708.8,0.840297282,1.03138855,1.122004596,17.0,0.29,1273.6,8.6,0.892708451,119031372,1.189416094,11.0,1.121357585,"Peakhurst - Lugarno",24.69
0.758083725,752.2,0.687515958,1.138083917,1.076106474,13.8,0.32,1431.4,6.3,0.653960842,119031371,1.336785645,9.0,1.190018589,"Oatley - Hurstville Grove",23.68
null,null,null,null,null,null,null,null,null,null,119011356,null,null,null,"Condell Park",null
1.087685345,646.2,1.130581797,1.066953672,1.149270807,19.8,0.3,1160.0,10.8,1.121075729,119031370,1.08332496,14.8,1.022321207,"Narwee - Beverly Hills",25.29
1.3293932,551.4,1.604203902,1.102518795,1.231069441,24.2,0.31,1013.6,14.9,1.546669292,119011354,0.946601879,21.0,0.872342794,"Bass Hill - Georges Hall",27.09
1.131632228,708.0,1.008356738,0.995823427,0.958407328,20.6,0.28,1259.8,7.3,0.75776415,201011001,1.176528263,13.2,1.120091945,"Alfredton",21.09
1.560114333,512.2,1.955600947,1.138083917,1.136092139,28.4,0.32,988.6,20.7,2.14872848,119011353,0.923254358,25.6,0.810326404,"Bankstown",25.0
0.813017329,710.2,1.100025533,1.600430508,1.72549674,14.8,0.45,979.4,26.7,2.771548329,206041122,0.914662471,14.4,1.123572456,"Melbourne",37.97
0.845977491,741.2,0.993078606,1.102518795,1.117005791,15.4,0.31,1225.8,7.6,0.788905142,128021538,1.144775635,13.0,1.17261603,"Sutherland - Kirrawee",24.58
null,null,null,null,null,null,null,null,null,null,128021537,null,null,null,"Royal National Park",null
0.769070446,774.2,0.641681561,1.102518795,1.084286337,14.0,0.31,1557.0,5.5,0.570918195,128021536,1.454083589,8.4,1.224823706,"Oyster Bay - Como - Jannali",23.86
0.824004049,774.2,0.687515958,1.066953672,1.132456644,15.0,0.3,1628.6,5.6,0.581298526,128021535,1.520950888,9.0,1.224823706,"Menai - Lucas Heights - Woronora",24.92
0.758083725,866.6,0.611125296,0.924693183,1.018392993,13.8,0.26,1824.4,4.5,0.467114887,128021534,1.70380867,8.0,1.371005197,"Illawong - Alfords Point",22.41
0.867950932,734.0,0.656959693,1.03138855,1.030208351,15.8,0.29,1323.2,5.4,0.560537864,128021533,1.235737575,8.6,1.161225265,"Heathcote - Waterfall",22.67
0.878937653,748.6,0.733350355,1.066953672,0.98703685,16.0,0.3,1557.0,5.8,0.602059188,128021532,1.454083589,9.6,1.184323206,"Engadine - Loftus",21.72
0.582296195,979.4,0.718072223,1.315909529,1.072470979,10.6,0.37,1430.6,7.1,0.737003488,118021352,1.336038524,9.4,1.549460524,"Randwick",23.6
0.824004049,650.0,1.115303665,1.387039774,1.272423195,15.0,0.39,1203.8,11.8,1.224879037,118021351,1.124229817,14.6,1.028333,"Maroubra",28.0
null,null,null,null,null,null,null,null,null,null,127021520,null,null,null,"St Johns Park - Wakeley",null
1.065711904,653.0,1.298641254,1.102518795,1.229706131,19.4,0.31,1194.0,11.5,1.193738044,118021350,1.115077588,17.0,1.033079152,"Malabar - La Perouse - Chifley",27.06
0.813017329,697.2,0.718072223,1.564865386,1.365128314,14.8,0.44,1186.0,15.5,1.608951277,118021349,1.107606382,9.4,1.103005796,"Kensington - Kingsford",30.04
0.736110284,824.6,1.298641254,1.387039774,1.304233775,13.4,0.39,1262.2,15.3,1.588190616,206071142,1.178769625,17.0,1.304559064,"Fitzroy",28.7
0.582296195,1022.4,0.855575414,1.244779284,1.241521489,10.6,0.35,1557.0,7.6,0.788905142,118021348,1.454083589,11.2,1.617488707,"Coogee - Clovelly",27.32
0.450455547,1074.8,0.412509575,1.351474651,1.153360739,8.2,0.38,1532.0,5.9,0.612439518,118011347,1.430736068,5.4,1.700388167,"Woollahra",25.38
0.933871256,736.0,1.711150828,1.458170019,1.442382579,17.0,0.41,1117.6,18.9,1.961882525,206071141,1.043727565,22.4,1.164389366,"Collingwood",31.74
0.527362592,1020.8,0.580569031,1.351474651,1.239703742,9.6,0.38,1667.8,6.5,0.674721503,118011346,1.557559801,7.6,1.614957425,"Rose Bay - Vaucluse - Watsons Bay",27.28
0.417495385,1122.0,0.504178369,1.209214162,1.169720466,7.6,0.34,1568.2,6.1,0.63320018,118011345,1.464543278,6.6,1.775060963,"Paddington - Moore Park",25.74
0.549336033,939.8,0.641681561,1.315909529,1.191533435,10.0,0.37,1531.0,7.0,0.726623157,118011344,1.429802167,8.4,1.486811313,"Dover Heights",26.22
0.406508664,1120.6,0.44306584,1.351474651,1.159722855,7.4,0.38,1557.2,5.3,0.550157533,118011343,1.454270369,5.8,1.772846092,"Double Bay - Bellevue Hill",25.52
null,null,null,null,null,null,null,null,null,null,118011342,null,null,null,"Centennial Park",null
0.604269636,910.6,0.70279409,1.351474651,1.173810398,11.0,0.38,1424.0,7.8,0.809665804,118011341,1.329874779,9.2,1.440615431,"Bondi Junction - Waverly",25.83
0.516375871,1074.8,0.672237825,1.173649039,1.198804425,9.4,0.33,1549.0,7.9,0.820046135,118011340,1.446612382,8.8,1.700388167,"Bondi Beach - North Bondi",26.38
0.560322754,1066.0,0.687515958,1.209214162,1.176537019,10.2,0.34,1557.0,7.3,0.75776415,118011339,1.454083589,9.0,1.68646612,"Bondi - Tamarama - Bronte",25.89
null,null,null,null,null,null,null,null,null,null,119011355,null,null,null,"Chullora",null
0.83499077,733.0,1.451422578,1.493735141,1.481009712,15.2,0.42,1203.8,18.3,1.89960054,117031338,1.124229817,19.0,1.159643214,"Waterloo - Beaconsfield",32.59
0.516375871,1068.0,0.962522341,1.315909529,1.370127119,9.4,0.37,1402.8,13.1,1.359823337,117031336,1.310076081,12.6,1.689630222,"Surry Hills",30.15
0.703150122,833.8,1.313919386,1.458170019,1.4192063,12.8,0.41,1203.8,17.1,1.77503657,117031335,1.124229817,17.2,1.319113932,"Redfern - Chippendale",31.23
0.593282916,995.2,0.825019149,1.209214162,1.311959202,10.8,0.34,1319.4,9.6,0.996511759,206061136,1.232188752,10.8,1.574456926,"Prahran - Windsor",28.87
0.549336033,905.0,0.748628487,1.280344407,1.471012101,10.0,0.36,1387.4,13.8,1.432485653,117031334,1.295694009,9.8,1.431755946,"Pyrmont - Ultimo",32.37
0.50538915,1071.2,0.840297282,1.209214162,1.235159373,9.2,0.34,1264.4,10.1,1.048413413,117031333,1.180824207,11.0,1.694692784,"Potts Point - Woolloomooloo",27.18
1.450247127,596.6,1.176416195,0.995823427,1.018392993,26.4,0.28,1109.0,13.7,1.422105322,212031305,1.035696018,15.4,0.943851489,"Hampton Park - Lynbrook",22.41
1.439260406,581.4,1.130581797,1.03138855,0.96386057,26.2,0.29,1308.0,13.8,1.432485653,127011505,1.221542283,14.8,0.919804317,"Badgerys Creek - Greendale",21.21
2.021556601,407.6,2.872288891,1.138083917,1.224707325,36.8,0.32,705.6,26.5,2.750787667,127011504,0.658960424,37.6,0.644843894,"Ashcroft - Busby - Miller",26.95
0.802030608,726.0,1.023634871,1.209214162,1.174719271,14.6,0.34,1241.8,9.5,0.986131428,126021503,1.159718048,13.4,1.148568859,"West Ryde - Meadowbank",25.85
0.867950932,741.4,0.825019149,1.173649039,1.157905108,15.8,0.33,1277.2,9.4,0.975751097,126021502,1.192778137,10.8,1.17293244,"Ryde - Putney",25.48
0.878937653,741.4,0.779184752,1.03138855,1.104281559,16.0,0.29,1440.0,7.7,0.799285473,126021501,1.344817192,10.2,1.17293244,"North Ryde - East Ryde",24.3
0.824004049,726.4,0.855575414,1.351474651,1.348768587,15.0,0.38,1188.8,14.4,1.494767638,126021500,1.110221304,11.2,1.149201679,"Macquarie Park - Marsfield",29.68
0.538349312,1048.6,0.672237825,1.209214162,1.289691796,9.8,0.34,1515.2,8.3,0.861567458,117031332,1.415046534,8.8,1.658938437,"Newtown - Camperdown - Darlington",28.38
1.34037992,624.8,1.558369504,1.03138855,1.097010569,24.4,0.29,1065.2,11.2,1.162597052,124031462,0.994791162,20.4,0.988465321,"Kingswood - Werrington",24.14
1.153605669,687.0,1.0847474,0.995823427,1.023391798,21.0,0.28,1241.8,7.0,0.726623157,124031461,1.159718048,14.2,1.086868879,"Jamisontown - South Penrith",22.52
0.67018996,953.6,1.069469268,1.422604896,1.367854935,12.2,0.4,1264.4,13.6,1.411724992,117031331,1.180824207,14.0,1.508643614,"Glebe - Forest Lodge",30.1
1.373340082,550.6,1.390310048,1.03138855,1.087921832,25.0,0.29,979.4,15.4,1.598570946,125031484,0.914662471,18.2,0.871077154,"Guildford West - Merrylands West",23.94
0.955844697,741.4,0.855575414,1.066953672,1.039297088,17.4,0.3,1387.4,5.8,0.602059188,124031459,1.295694009,11.2,1.17293244,"Emu Plains - Leonay",22.87
0.450455547,1141.4,0.550012766,1.102518795,1.240158179,8.2,0.31,1631.4,5.5,0.570918195,117031330,1.523565811,7.2,1.805752748,"Erskineville - Alexandria",27.29
0.933871256,741.4,0.76390662,1.102518795,1.045204768,17.0,0.31,1351.8,6.4,0.664341172,124011454,1.262447139,10.0,1.17293244,"Springwood - Winmalee",23.0
1.098672066,681.8,0.931966076,1.066953672,1.045659204,20.0,0.3,1185.8,8.1,0.840806796,124011453,1.107419602,12.2,1.078642215,"Lawson - Hazelbrook - Linden",23.01
1.16459239,584.8,1.252806857,1.173649039,1.126094528,21.2,0.33,865.8,13.3,1.380583999,124011452,0.808571337,16.4,0.92518329,"Katoomba - Leura",24.78
0.406508664,1119.4,0.641681561,1.173649039,1.292872854,7.4,0.33,1490.0,8.9,0.923849443,117031329,1.391512233,8.4,1.770947631,"Darlinghurst",28.45
0.780057167,892.4,0.70279409,1.138083917,1.119277975,14.2,0.32,1451.6,7.6,0.788905142,117021328,1.355650442,9.2,1.411822107,"Sydenham - Tempe - St Peters",24.63
0.780057167,777.2,0.595847163,1.138083917,1.097010569,14.2,0.32,1493.4,5.4,0.560537864,122021423,1.394687496,7.8,1.229569858,"Warriewood - Mona Vale",24.14
0.67018996,866.6,0.611125296,1.173649039,1.125185654,12.2,0.33,1557.0,5.6,0.581298526,122021422,1.454083589,8.0,1.371005197,"Newport - Bilgola",24.76
0.692163401,838.0,0.504178369,1.173649039,1.117005791,12.6,0.33,1545.8,6.4,0.664341172,122021421,1.4436239,6.6,1.325758545,"Bayview - Elanora Heights",24.58
0.714136843,830.2,0.641681561,1.209214162,1.159722855,13.0,0.34,1529.8,6.3,0.653960842,122021420,1.428681486,8.4,1.313418549,"Avalon - Palm Beach",25.52
0.450455547,1074.8,0.595847163,1.209214162,1.100646064,8.2,0.34,1557.2,6.2,0.643580511,122011419,1.454270369,7.8,1.700388167,"Manly - Fairlight",24.22
0.637229798,939.8,0.580569031,1.209214162,1.131093333,11.6,0.34,1649.0,5.3,0.550157533,122011418,1.540002465,7.6,1.486811313,"Balgowlah - Clontarf - Seaforth",24.89
0.362561782,1188.8,0.473622104,1.244779284,1.116096917,6.6,0.35,1557.2,5.2,0.539777203,121041417,1.454270369,6.2,1.880741955,"North Sydney - Lavender Bay",24.56
0.395521944,1123.8,0.611125296,1.244779284,1.196077804,7.2,0.35,1490.0,6.4,0.664341172,121041416,1.391512233,8.0,1.777908655,"Neutral Bay - Kirribilli",26.32
0.483415709,1074.8,0.519456501,1.280344407,1.182444698,8.8,0.36,1597.2,5.3,0.550157533,121041415,1.491626402,6.8,1.700388167,"Mosman",26.02
0.384535223,1122.0,0.488900237,1.209214162,1.150634118,7.0,0.34,1557.0,5.5,0.570918195,121041414,1.454083589,6.4,1.775060963,"Crows Nest - Waverton",25.32
0.450455547,1128.2,0.550012766,1.209214162,1.111552548,8.2,0.34,1557.0,5.0,0.519016541,121041413,1.454083589,7.2,1.784869678,"Cremorne - Cammeray",24.46
0.593282916,990.8,0.458343972,1.244779284,1.214255278,10.8,0.35,1742.0,5.0,0.519016541,121031412,1.626855242,6.0,1.567495902,"Wahroonga - Warrawee",26.72
0.615256357,892.0,0.44306584,1.209214162,1.181990261,11.2,0.34,1589.8,5.0,0.519016541,121031411,1.484715536,5.8,1.411189286,"Turramurra",26.01
0.560322754,934.4,0.397231442,1.209214162,1.195623367,10.2,0.34,1664.6,5.0,0.519016541,121031410,1.554571318,5.2,1.478268239,"St Ives",26.31
0.626243077,1008.6,0.473622104,1.209214162,1.208802035,11.4,0.34,1824.6,5.0,0.519016541,121031409,1.70399545,6.2,1.595656406,"Pymble",26.6
0.582296195,978.2,0.488900237,1.280344407,1.245611421,10.6,0.36,1725.2,5.2,0.539777203,121031408,1.611165708,6.4,1.547562063,"Lindfield - Roseville",27.41
0.615256357,912.4,0.550012766,1.351474651,1.285601864,11.2,0.38,1612.2,6.9,0.716242827,121031407,1.505634915,7.2,1.443463122,"Gordon - Killara",28.29
0.933871256,741.4,1.038913003,1.173649039,1.148816371,17.0,0.33,1241.8,10.5,1.089934736,117021326,1.159718048,13.6,1.17293244,"Marrickville",25.28
0.802030608,837.0,0.565290899,1.138083917,1.080196405,14.6,0.32,1576.2,5.5,0.570918195,121021406,1.472014485,7.4,1.324176494,"Normanhurst - Thornleigh - Westleigh",23.77
0.824004049,778.6,0.840297282,1.209214162,1.185171319,15.0,0.34,1277.2,9.9,1.027652751,121021405,1.192778137,11.0,1.231784729,"Hornsby - Waitara",26.08
0.780057167,833.8,0.840297282,1.529300263,1.585984626,14.2,0.43,1225.8,18.7,1.941121863,117031337,1.144775635,11.0,1.319113932,"Sydney - Haymarket - The Rocks",34.9
null,null,null,null,null,null,null,null,null,null,117011325,null,null,null,"Sydney Airport",null
0.659203239,996.0,0.733350355,1.173649039,1.176537019,12.0,0.33,1485.8,6.9,0.716242827,117021327,1.38758985,9.6,1.575722566,"Petersham - Stanmore",25.89
1.109658786,591.8,1.436144445,1.280344407,1.184262445,20.2,0.36,1013.6,15.0,1.557049623,117011323,0.946601879,18.8,0.936257645,"Pagewood - Hillsdale - Daceyville",26.06
0.769070446,888.6,0.809741017,1.138083917,1.117460228,14.0,0.32,1323.6,7.5,0.778524812,120031394,1.236111136,10.6,1.405810314,"Dulwich Hill - Lewisham",24.59
1.065711904,632.2,1.268084989,1.138083917,1.166539408,19.4,0.32,1089.0,13.7,1.422105322,117011322,1.017018002,16.6,1.000172496,"Mascot - Eastlakes",25.67
0.922884535,695.8,0.931966076,1.209214162,1.087467395,16.8,0.34,1188.8,12.9,1.339062676,119041378,1.110221304,12.2,1.100790925,"Kogarah",23.93
0.922884535,741.4,1.008356738,1.066953672,1.175173708,16.8,0.3,1401.8,8.3,0.861567458,117011321,1.30914218,13.2,1.17293244,"Botany",25.86
null,null,null,null,null,null,null,null,null,null,117011324,null,null,null,"Port Botany Industrial",null
null,null,null,null,null,null,null,null,null,null,117011320,null,null,null,"Banksmeadow",null
null,null,null,null,null,null,null,null,null,null,116031319,null,null,null,"Rooty Hill - Minchinbury",null
null,null,null,null,null,null,null,null,null,null,116031318,null,null,null,"Prospect Reservoir",null
1.691954981,497.6,1.925044682,1.102518795,1.077924221,30.8,0.31,930.6,20.6,2.138348149,116031317,0.86908811,25.2,0.787228463,"Mount Druitt - Whalan",23.72
1.812808908,461.4,2.55144811,1.102518795,1.167902718,33.0,0.31,821.0,19.7,2.044925172,116031316,0.76673258,33.4,0.729958225,"Lethbridge Park - Tregear",25.7
1.351366641,736.0,0.962522341,0.960258305,1.075652037,24.6,0.27,1436.6,9.3,0.965370766,116031315,1.341641929,12.6,1.164389366,"Hassall Grove - Plumpton",23.67
1.3293932,666.2,1.0847474,0.995823427,1.031117225,24.2,0.28,1318.2,9.9,1.027652751,116031314,1.231068071,14.2,1.053962223,"Glendenning Dean Park",22.69
1.933662836,455.4,2.490335581,1.03138855,1.142908691,35.2,0.29,853.8,20.1,2.086446495,116031313,0.797364527,32.6,0.72046592,"Bidwill - Hebersham - Emerton",25.15
0.911897815,872.2,1.115303665,1.102518795,1.195623367,16.6,0.31,1434.6,7.3,0.75776415,702011046,1.339774128,14.6,1.379864681,"East Side",26.31
1.307419758,605.8,1.222250592,0.995823427,1.094738385,23.8,0.28,1095.4,9.5,0.986131428,116021312,1.022994967,16.0,0.958406356,"Riverstone - Marsden Park",24.09
1.043738462,813.8,0.779184752,0.924693183,1.112461422,19.0,0.26,1609.2,7.0,0.726623157,116021311,1.502833212,10.2,1.287472916,"Quakers Hill - Acacia Gardens",24.48
0.889924373,943.6,0.626403428,0.924693183,1.130184459,16.2,0.26,1863.2,5.5,0.570918195,116021310,1.740044022,8.2,1.492823106,"Parklea - Kellyville Ridge",24.87
0.966831418,930.0,0.550012766,0.924693183,1.02021074,17.6,0.26,1850.4,8.1,0.840806796,116021309,1.728090092,7.2,1.471307216,"Glenwood",22.45
0.604269636,988.6,0.70279409,1.280344407,1.232432752,11.0,0.36,1400.4,6.7,0.695482165,206061135,1.307834719,9.2,1.564015391,"Armadale",27.12
1.098672066,724.6,1.008356738,0.995823427,1.135183265,20.0,0.28,1286.8,9.2,0.954990435,116011308,1.201743585,13.2,1.146353988,"Seven Hills - Toongabbie",24.98
1.34037992,621.0,1.069469268,1.03138855,1.155632923,24.4,0.29,1158.8,12.6,1.307921683,213011331,1.082204279,14.0,0.982453528,"Delahey",25.43
1.131632228,717.0,1.14585993,1.066953672,1.159722855,20.6,0.3,1271.8,10.2,1.058793744,116011307,1.187735073,15.0,1.134330402,"Lalor Park - Kings Langley",25.52
null,null,null,null,null,null,null,null,null,null,116011306,null,null,null,"Doonside - Woodcroft",null
1.230512714,646.0,1.023634871,0.995823427,1.057020126,22.4,0.28,1187.6,10.6,1.100315067,116011305,1.109100623,13.4,1.022004797,"Blacktown (South)",23.26
1.219525993,651.4,1.191694327,0.995823427,1.123367907,22.2,0.28,1150.0,10.6,1.100315067,116011304,1.073985952,15.6,1.030547871,"Blacktown (North) - Marayong",24.72
1.219525993,647.8,1.176416195,1.066953672,1.0751976,22.2,0.3,1117.6,13.0,1.349443007,116011303,1.043727565,15.4,1.024852488,"Blacktown (East) - Kings Park",23.66
0.878937653,881.4,0.626403428,0.924693183,1.132911081,16.0,0.26,1790.0,5.7,0.591678857,115041302,1.671682482,8.2,1.394419548,"Rouse Hill - Beaumont Hills",24.93
0.99979158,741.4,0.70279409,0.960258305,1.102463811,18.2,0.27,1401.8,8.2,0.851187127,115041301,1.30914218,9.2,1.17293244,"Pitt Town - McGraths Hill",24.26
0.955844697,741.4,0.809741017,1.03138855,1.038388215,17.4,0.29,1478.6,6.0,0.622819849,115031300,1.380865764,10.6,1.17293244,"Kurrajong Heights - Ebenezer",22.85
0.977818139,620.6,0.901409811,1.173649039,1.042932583,17.8,0.33,1047.6,10.6,1.100315067,115031299,0.978354507,11.8,0.981820707,"Bilpin - Colo - St Albans",22.95
0.856964211,741.4,0.641681561,1.173649039,1.160177292,15.6,0.33,1436.0,6.4,0.664341172,115021298,1.341081589,8.4,1.17293244,"Galston - Laughtondale",25.53
0.867950932,757.2,0.656959693,0.995823427,1.122459033,15.8,0.28,1557.0,7.5,0.778524812,115021297,1.454083589,8.6,1.197928843,"Dural - Kenthurst - Wisemans Ferry",24.7
0.736110284,937.4,0.488900237,1.102518795,1.145635313,13.4,0.31,1873.0,5.0,0.519016541,115011296,1.749196251,6.4,1.483014391,"West Pennant Hills",25.21
0.758083725,862.8,0.504178369,1.102518795,1.144272002,13.8,0.31,1710.6,6.5,0.674721503,115011293,1.597530756,6.6,1.364993404,"Cherrybrook",25.18
0.747097005,872.4,0.565290899,1.102518795,1.145180876,13.6,0.31,1609.2,6.1,0.63320018,115011292,1.502833212,7.4,1.380181091,"Castle Hill",25.2
0.780057167,883.4,0.550012766,0.924693183,1.130184459,14.2,0.26,1795.8,6.1,0.63320018,115011291,1.677099107,7.2,1.39758365,"Baulkham Hills (West) - Bella Vista",24.87
1.054725183,682.0,0.825019149,1.102518795,0.993853403,19.2,0.31,1203.8,8.7,0.903088781,204031075,1.124229817,10.8,1.078958625,"Yackandandah",21.87
0.791043887,801.8,0.534734634,1.138083917,1.021574051,14.4,0.32,1535.4,5.6,0.581298526,115011290,1.433911331,7.0,1.268488307,"Baulkham Hills (East)",22.48
1.3293932,605.8,1.543091372,1.066953672,1.071562105,24.2,0.3,960.6,12.5,1.297541353,204031074,0.897105135,20.2,0.958406356,"Wodonga",23.58
0.966831418,629.6,0.76390662,1.173649039,1.09837388,17.6,0.33,1038.4,11.3,1.172977383,114021289,0.96976262,10.0,0.996059164,"Southern Highlands",24.17
0.977818139,677.6,0.748628487,1.209214162,1.045204768,17.8,0.34,1164.4,9.9,1.027652751,114021288,1.087434124,9.8,1.071997601,"Robertson - Fitzroy Falls",23.0
1.208539272,606.6,1.237528724,1.102518795,1.055202378,22.0,0.31,985.2,11.0,1.14183639,114021287,0.920079096,16.2,0.959671997,"Moss Vale - Berrima",23.22
1.120645507,605.8,1.0847474,1.173649039,1.066108863,20.4,0.33,965.6,10.8,1.121075729,114021286,0.901774639,14.2,0.958406356,"Mittagong",23.46
1.208539272,645.6,1.038913003,0.995823427,1.011122003,22.0,0.28,1180.0,9.3,0.965370766,114021285,1.102002977,13.6,1.021371977,"Hill Top - Colo Vale",22.25
0.889924373,677.8,0.76390662,1.173649039,1.053384631,16.2,0.33,1094.8,8.2,0.851187127,114021284,1.022434626,10.0,1.072314011,"Bowral",23.18
1.263472876,515.0,1.008356738,1.066953672,1.043841457,23.0,0.3,797.6,15.1,1.567429954,114011283,0.7448793,13.2,0.814756146,"Ulladulla Region",22.97
1.362353362,495.4,1.313919386,0.995823427,1.002487703,24.8,0.28,743.2,14.9,1.546669292,114011282,0.694075095,17.2,0.783747951,"Ulladulla",22.06
1.109658786,622.6,0.809741017,0.995823427,0.994762277,20.2,0.28,1070.8,11.5,1.193738044,114011281,1.000021006,10.6,0.984984809,"Tomerong - Wandandian - Woollamia",21.89
1.362353362,448.8,1.206972459,0.924693183,1.02021074,24.8,0.26,648.6,15.9,1.6504726,114011280,0.605728077,15.8,0.710024385,"Sussex Inlet - Berrara",22.45
1.50518073,480.4,1.375031916,0.995823427,0.999761082,27.4,0.28,736.2,15.8,1.64009227,114011279,0.687537789,18.0,0.76001719,"St Georges Basin - Erowal Bay",22.0
1.549127613,517.0,1.741707093,1.066953672,1.090194016,28.2,0.3,828.2,15.1,1.567429954,114011278,0.773456666,22.8,0.817920248,"Nowra",23.99
1.274459596,592.0,1.283363121,1.102518795,1.018392993,23.2,0.31,951.8,11.0,1.14183639,114011277,0.888886808,16.8,0.936574055,"North Nowra - Bomaderry",22.41
1.087685345,601.6,1.100025533,1.138083917,1.043841457,19.8,0.32,898.8,10.9,1.131456059,114011276,0.839390064,14.4,0.951761743,"Huskisson - Vincentia",22.97
null,null,null,null,null,null,null,null,null,null,114011275,null,null,null,"Ettrema - Sassafras - Budawang",null
1.296433038,513.0,1.206972459,1.03138855,1.028845041,23.6,0.29,753.8,13.2,1.370203668,114011274,0.703974444,15.8,0.811592045,"Culburra Beach",22.64
1.307419758,522.4,1.191694327,1.03138855,0.985219103,23.8,0.29,828.2,12.7,1.318302014,114011273,0.773456666,15.6,0.826463322,"Callala Bay - Currarong",21.68
0.99979158,585.0,0.779184752,1.173649039,1.061110057,18.2,0.33,900.6,11.9,1.235259368,114011272,0.841071086,10.2,0.9254997,"Berry - Kangaroo Valley",23.35
1.142618948,601.0,1.008356738,1.102518795,1.064745552,20.8,0.31,987.8,13.7,1.422105322,113031271,0.922507238,13.2,0.950812512,"Wagga Wagga Region",23.43
1.252486155,601.4,1.680594564,1.138083917,1.09837388,22.8,0.32,871.6,13.3,1.380583999,113031270,0.813987962,22.0,0.951445333,"Wagga Wagga - West",24.17
1.252486155,654.0,1.46670071,1.03138855,1.08246859,22.8,0.29,1103.0,10.6,1.100315067,113031269,1.030092613,19.2,1.034661203,"Wagga Wagga - South",23.82
1.17557911,602.0,1.054191135,1.102518795,1.112461422,21.4,0.31,1007.2,13.9,1.442865984,112021249,0.940624914,13.8,0.952394563,"Lismore Region",24.48
1.527154171,513.2,1.665316431,1.03138855,1.091557327,27.8,0.29,771.0,15.1,1.567429954,112021248,0.720037538,21.8,0.811908455,"Lismore",24.02
1.461233847,475.6,1.375031916,1.03138855,1.087012958,26.6,0.29,723.0,18.6,1.930741533,112021247,0.675210299,18.0,0.752423346,"Kyogle",23.92
1.34037992,580.8,1.375031916,1.066953672,1.011122003,24.4,0.3,929.6,11.6,1.204118375,112021246,0.86815421,18.0,0.918855087,"Goonellabah",22.25
1.351366641,497.4,1.161138062,0.960258305,1.030208351,24.6,0.27,797.6,18.3,1.89960054,112021245,0.7448793,15.2,0.786912053,"Casino Region",22.67
1.516167451,497.2,1.604203902,0.960258305,1.022937362,27.6,0.27,760.2,15.1,1.567429954,112021244,0.709951409,21.0,0.786595643,"Casino",22.51
1.373340082,520.0,1.329197519,1.066953672,1.078833095,25.0,0.3,813.8,16.8,1.743895578,112011243,0.760008494,17.4,0.8226664,"Mullumbimby",23.74
1.076698624,658.8,0.840297282,1.102518795,0.928868933,19.6,0.31,1191.6,8.6,0.892708451,112011242,1.112836226,11.0,1.042255047,"Lennox Head - Skennars Head",20.44
1.428273685,495.4,1.451422578,0.995823427,1.055656815,26.0,0.28,736.2,14.9,1.546669292,112011241,0.687537789,19.0,0.783747951,"Evans Head",23.23
1.131632228,592.8,1.115303665,1.280344407,1.130184459,20.6,0.36,922.4,17.4,1.806177563,112011240,0.861430124,14.6,0.937839696,"Byron Bay",24.87
1.439260406,549.0,1.420866313,1.03138855,1.025209546,26.2,0.29,854.2,15.1,1.567429954,112011239,0.797738087,18.6,0.868545872,"Brunswick Heads - Ocean Shores",22.56
1.131632228,605.8,1.100025533,1.173649039,1.083377463,20.6,0.33,1048.8,13.0,1.349443007,112011238,0.979475188,14.4,0.958406356,"Bangalow",23.84
1.16459239,605.2,0.993078606,1.066953672,1.013394188,21.2,0.3,1016.6,10.8,1.121075729,112011237,0.949403582,13.0,0.957457126,"Ballina Region",22.3
1.219525993,526.4,1.390310048,1.03138855,1.063836679,22.2,0.29,763.4,12.5,1.297541353,112011236,0.712939892,18.2,0.832791525,"Ballina",23.41
1.109658786,673.6,1.344475651,1.102518795,1.0924662,20.2,0.31,1048.8,9.9,1.027652751,111031235,0.979475188,17.6,1.065669398,"Wickham - Carrington - Tighes Hill",24.04
1.373340082,537.6,1.329197519,1.03138855,1.088830706,25.0,0.29,863.0,14.8,1.536288961,113031265,0.805956414,17.4,0.850510494,"Junee",23.96
1.208539272,558.4,1.161138062,1.102518795,1.072470979,22.0,0.31,881.2,13.9,1.442865984,113031264,0.822953409,15.2,0.88341715,"Gundagai",23.6
1.285446317,514.0,1.298641254,1.066953672,1.035661594,23.4,0.3,757.4,15.3,1.588190616,113031263,0.707336487,17.0,0.813174095,"Cootamundra",22.79
1.131632228,581.0,1.023634871,1.066953672,1.063382242,20.6,0.3,904.0,12.7,1.318302014,113021262,0.844246348,13.4,0.919171497,"Tumut Region",23.4
1.351366641,567.8,1.543091372,1.03138855,1.069744358,24.6,0.29,880.6,13.0,1.349443007,113021261,0.822393069,20.2,0.898288427,"Tumut",23.54
